tweet;link;date
So excited to have you and the rest of @UtahRoyalsFC here! See y’all again Saturday!;https://twitter.com/karinkydink/status/991747854342422528;2018-05-02 18:34:48
You famous @kelleymohara;https://twitter.com/GeorgeRafael/status/991746831146213376;2018-05-02 18:30:44
YES YES YES ..... I hope you come and play in LA now!!! Football Club is here for you!;https://twitter.com/ilonapet/status/991744768781664256;2018-05-02 18:22:33
That’s awesome;https://twitter.com/fakehappy26/status/991740143626207232;2018-05-02 18:04:10
I have to agree with Doug Wright's name recommendation from this morning: Streamlined Transit District. #CatchTheSTD;https://twitter.com/heathwadds/status/991738327656120320;2018-05-02 17:56:57
Or some kind of STD that you only contract on the Trax...;https://twitter.com/gothedistance49/status/991737208745803777;2018-05-02 17:52:30
". @JimDabakis I'll send a more physical copy your way, but come on. There's got to be a much more effective way to get the ""reckless spending"" image out of the way.";https://twitter.com/yunniekim/status/991736029924081664;2018-05-02 17:47:49
That's just beautiful.;https://twitter.com/J5PAKE/status/991735649031114752;2018-05-02 17:46:18
Hey, when will the #UTLeg change UDOT’s name, too? Maybe Road District of Utah?;https://twitter.com/MenaceSocietyUT/status/991735530348937216;2018-05-02 17:45:50
If they're trying to be less reckless with their funds, why not do something to make Frontrunner a little cheaper? Or find initiatives to get people to take buses more and have fewer cars on the roads? UTA has plenty of options to show the people the money is being used well.;https://twitter.com/yunniekim/status/991735375600103424;2018-05-02 17:45:13
The moment you see your face on the side of @RideUTA Thanks @eTYMrak for capturing this @kelleymohara reaction!pic.twitter.com/4DnEnygSaI;https://twitter.com/UtahRoyalsFC/status/991735321019797504;2018-05-02 17:45:00
Agreed. Contact your state reps to make your voice heard Yunnie. I used this for my state senator. http://senate.utah.gov/contact/success.html?success=true&message=Success …;https://twitter.com/gothedistance49/status/991735256901300224;2018-05-02 17:44:45
. @RideUTA taking steps to change name to Transit District of Utah, may hire consultant to help https://www.deseretnews.com/article/900017532/uta-picks-up-pace-on-name-change-to-transit-district-of-utah.html … #utpol;https://twitter.com/DNewsPolitics/status/991735115708448768;2018-05-02 17:44:11
Why are we using that money for name change? The money going into everything JUST to change three letters seems wreckless to me. There may be other factors to it, but if they're wanting to improve the image of public transportation, a name change isn't going to do anything.;https://twitter.com/yunniekim/status/991734759859474432;2018-05-02 17:42:46
Not if we can help it. Contact your state senator and congressman to get this off the books.;https://twitter.com/gothedistance49/status/991732603978792961;2018-05-02 17:34:12
*TDU;https://twitter.com/5kl/status/991732456515624961;2018-05-02 17:33:37
That's because they probably don't care enough to lobby against it. Typical UTA;https://twitter.com/gothedistance49/status/991732262805762048;2018-05-02 17:32:51
Everyone blaming someone else’s for wasting my taxpayer money. Nobody wants to take responsibility & just pull their heads out. So typical.;https://twitter.com/jhallito/status/991732054583795713;2018-05-02 17:32:01
I didn't see UTA telling them it was a bad idea and unneeded.;https://twitter.com/5kl/status/991731602664427525;2018-05-02 17:30:14
(I couldn’t agree more);https://twitter.com/SpencerJCox/status/991730978505744384;2018-05-02 17:27:45
Per @RideUTA account this wreckless spending is on the legislature. Please call your reps and hassle @SpencerJCox to get those idiots to stop this.https://twitter.com/DNewsPolitics/status/991703895586963456 …;https://twitter.com/gothedistance49/status/991729941443063808;2018-05-02 17:23:38
Thanks;https://twitter.com/5kl/status/991729243368443909;2018-05-02 17:20:51
You will need to submit a GRAMA request for any records of that information we may have. Here is the form: http://rideuta.com/uploads/2013GRAMARequestForm.pdf …;https://twitter.com/RideUTA/status/991727347614257153;2018-05-02 17:13:19
How was the $50m estimated? Is that document public?;https://twitter.com/5kl/status/991725930421760001;2018-05-02 17:07:41
Yes, we gave an estimation of $50 million after the name change was proposed. We are also looking to have an outside firm work this summer to calculate the cost of changing our name.;https://twitter.com/RideUTA/status/991725500996489216;2018-05-02 17:05:59
Didn't UTA provide the estimate?;https://twitter.com/5kl/status/991723798754807808;2018-05-02 16:59:13
The UTA Executive Committee of the Board of Trustees has recommended Steve Meyer to serve as UTA interim executive director. Meyer has 35 yrs of experience in the transportation industry & will oversee UTA until the three member commission is appointed. http://ow.ly/rc9t30jNvpZ;https://twitter.com/RideUTA/status/991723566428315650;2018-05-02 16:58:18
You're welcome!;https://twitter.com/RideUTA/status/991719644959559680;2018-05-02 16:42:43
Ugly;https://twitter.com/grchickens/status/991716521540898816;2018-05-02 16:30:18
Thank you for a quick reply. That was reactive of me. This sounds soooo stupid. I hope there is a brilliant reason for this. Otherwise I’m not ok with it.;https://twitter.com/Mgwill/status/991715627634118656;2018-05-02 16:26:45
We did not lobby the Legislature to change our name in the new law. We suggest you direct your feedback regarding the name change to your local legislative representative.;https://twitter.com/RideUTA/status/991714919920865281;2018-05-02 16:23:56
This is a waste of money. Splain yo self.;https://twitter.com/Mgwill/status/991713448080826368;2018-05-02 16:18:05
Why change the name. If you want to change your image of reckless spending and corruption then change your behavior. Continuing reckless spending on a name change will simply carry your image of reckless spending to your new name.;https://twitter.com/Mgwill/status/991712871317819392;2018-05-02 16:15:48
@rideuta Thanks to the driver of your bus 15006 this morning 0830 for not knowing @rideuta no longer accepts @ApplePay and deciding to announce to the bus that I don’t have any money on my bank card #customerdisservice #RemedialTrainingTime;https://twitter.com/kiprhyn/status/991712378239696896;2018-05-02 16:13:50
@RideUTA is the most corrupt state organization outside of the legislature itself. The entire thing is a shit show.;https://twitter.com/robr0013/status/991707745395982338;2018-05-02 15:55:26
@RideUTA @USDOTFHWA @FTA_DOT @ProvoOremTRIP @provocity @mayorkaufusi @UDOTRegionthree This #ADA #TitleII #TitleVI X-walk at 100 S University Ave #Provo MUST be restored #RideTDU #RideUTA @NADTCmobility @Disabilitygov @DLCofUT @fox13 @KUTV2News @KSL5TV @KSLcom #mayorkaufusipic.twitter.com/aSsgUA4JtI;https://twitter.com/Mackerelcat/status/991706421715582976;2018-05-02 15:50:10
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVExpress station at @byu_creamery on Ninth and complete it by 8/2018 when the route opens, call 888-743-3882 and ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #Mayorkaufusi z;https://twitter.com/Mackerelcat/status/991705504295497728;2018-05-02 15:46:31
It doesn't matter if there are 13 riders/day or 1300, @RideUTA needs to provide all-day bus service (like b4 2015) to the #Provo #LDS / #Mormon #Temple above the #MTC. Call 888-743-3882 and ask for it to begin Aug 2018 #BYU #UVU @BYU @UVU #rideuta #RideTDU @NADTCmobilitypic.twitter.com/kO1BwGuz1O;https://twitter.com/Mackerelcat/status/991705184186204160;2018-05-02 15:45:15
. @RideUTA picking up pace on name change to TDU -- Transit District of Utah https://www.deseretnews.com/article/900017532/uta-picks-up-pace-on-name-change-to-transit-district-of-utah.html … #utpol #utleg;https://twitter.com/DNewsPolitics/status/991703895586963456;2018-05-02 15:40:08
I'm sure the legislature didn't come up with this idea out of whole cloth. And UTA, in spite of saying they didn't ask for it has done nothing to oppose it. Backroom dealing.;https://twitter.com/UteBeliever/status/991688087582494721;2018-05-02 14:37:19
Your anger is misplaced. UTA doesn't want to re-brand, they are being forced to by the legislature. The money waste is by them, not UTA;https://twitter.com/jdartute/status/991684409974710272;2018-05-02 14:22:42
That train is only running about 3 minutes behind schedule.;https://twitter.com/RideUTA/status/991680668936568833;2018-05-02 14:07:50
@RideUTA the app isn’t showing any trains. Can you tell me what the eta is for the Sb frontrunner that should arrive in lehi around 8:15?;https://twitter.com/dougglezz/status/991679032906334208;2018-05-02 14:01:20
We are able to track that train, which as you likely know is now at Lehi, but we'll look into whether there are any other problems with its GPS-tracking system.;https://twitter.com/RideUTA/status/991676538818125825;2018-05-02 13:51:25
@RideUTA the NB FR almost to Lehi shows 'destination not avail' in the app?;https://twitter.com/Quantum_Gal/status/991674905207881728;2018-05-02 13:44:56
If you're stuck in delays, or taking @RideUTA, it's a great time to listen to this latest episode: http://ow.ly/7q8t30jNcDZ https://twitter.com/MoneyMakingSens/status/991670849139826695 …;https://twitter.com/KSLHeatherKelly/status/991673232129277952;2018-05-02 13:38:17
Aw!;https://twitter.com/AllsupNatalie/status/991550857966534656;2018-05-02 05:32:01
Some of our trains go out of service when the arrive at Salt Lake Central Station.;https://twitter.com/RideUTA/status/991546824250060800;2018-05-02 05:15:59
The name change isn't something UTA lobbied for or requested. It was a decision made by the Utah State legislature via SB136. We recommend you take your feedback regarding the name change to your local elected representative.;https://twitter.com/RideUTA/status/991546579474616320;2018-05-02 05:15:01
The name change isn't something UTA lobbied for or requested. It was a decision made by the Utah State legislature via SB136. We recommend you take your feedback regarding the name change to your local elected representative.;https://twitter.com/RideUTA/status/991546501368344577;2018-05-02 05:14:42
Hey @RideUTA, how about you don't waste 50 million taxpayer dollars?;https://twitter.com/_danny93_/status/991544766369153024;2018-05-02 05:07:48
No, because Utah voters are nonsensical.;https://twitter.com/ute_pilot/status/991537065186742272;2018-05-02 04:37:12
But they won't be;https://twitter.com/UteBeliever/status/991536707337183232;2018-05-02 04:35:47
Every lawmaker that voted for this to happen needs to be held accountable;https://twitter.com/ute_pilot/status/991535840512835585;2018-05-02 04:32:20
The entire state hates you. You have no competition. You are wasting citizens' money. We will all know exactly who you are after the name change. You are just throwing gasoline on the fire. @RideUTA https://twitter.com/KSLcom/status/991521410295070720 …;https://twitter.com/UteBeliever/status/991531372731879424;2018-05-02 04:14:35
why do you do a train swap at salt lake centeral for some of your front runner trains?;https://twitter.com/NickDurst93/status/991526584749195265;2018-05-02 03:55:34
TRAX Alert 9:37 pm: Due to a non-UTA incident at 400 W 200 S, passengers on the Blue Line will swap trains at Old Greektown to continue NB to SL Central, or to continue SB to Draper. Minor delays are expected.;https://twitter.com/RideUTA/status/991522355292893184;2018-05-02 03:38:45
Utah doing it right for the ladies.;https://twitter.com/Ashes7203/status/991519277378342914;2018-05-02 03:26:31
Great Video: UTA Celebrates 10 Years of FrontRunner https://youtu.be/7p920gvkEvQ via @RideUTA :);https://twitter.com/MRC_SLC/status/991516432008495104;2018-05-02 03:15:13
ight ty;https://twitter.com/aaronzona_lulz/status/991504764822175744;2018-05-02 02:28:51
Looks like that train is about 5 minutes behind. :);https://twitter.com/RideUTA/status/991504467920064513;2018-05-02 02:27:41
oh south jordan;https://twitter.com/aaronzona_lulz/status/991503925831385089;2018-05-02 02:25:31
At what station, please?;https://twitter.com/RideUTA/status/991503690577207296;2018-05-02 02:24:35
@RideUTA da 8:30pm SB FR on time?;https://twitter.com/aaronzona_lulz/status/991502982020710400;2018-05-02 02:21:46
@RideUTA @USDOTFHWA @FTA_DOT @ProvoOremTRIP @provocity @mayorkaufusi @UDOTRegionthree This #ADA #TitleII #TitleVI X-walk at 100 S University Ave #Provo MUST be restored #RideTDU #RideUTA @NADTCmobility @Disabilitygov @DLCofUT @fox13 @KUTV2News @KSL5TV @KSLcom #mayorkaufusipic.twitter.com/s57mneDBIv;https://twitter.com/Mackerelcat/status/991499309408436225;2018-05-02 02:07:11
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVExpress station at @byu_creamery on Ninth and complete it by 8/2018 when the route opens, call 888-743-3882 and ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #Mayorkaufusi y;https://twitter.com/Mackerelcat/status/991498386460192768;2018-05-02 02:03:31
It doesn't matter if there are 13 riders/day or 1300, @RideUTA needs to provide all-day bus service (like b4 2015) to the #Provo #LDS / #Mormon #Temple above the #MTC. Call 888-743-3882 and ask for it to begin Aug 2018 #BYU #UVU @BYU @UVU #rideuta #RideTDU @NADTCmobilitypic.twitter.com/VfuYcPjg7P;https://twitter.com/Mackerelcat/status/991497987149844480;2018-05-02 02:01:55
Thoughts, @RideUTA ? https://twitter.com/DystopianYA/status/991471641770184704 …;https://twitter.com/Zordauch/status/991472929857617920;2018-05-02 00:22:21
We have people investigating Route 218 and how to work around the heavy traffic and construction delays, and we realize it's frustrating to have to catch another train, but PLEASE practice safety first and foremost in ALL situations, for all reasons.;https://twitter.com/RideUTA/status/991464906099740678;2018-05-01 23:50:28
@RideUTA another missed train due to missed bus. 218 to SoJo arrives at SoJo just in time to run for bus, cross tracks, get honked at, and then get left. Someone is going to get killed running for one of these ridiculous trains who rush to leave only to stop 4x waiting for track;https://twitter.com/Lvl15TechNinja/status/991461819544940544;2018-05-01 23:38:12
FR Update 5:28 pm: Next SB FrontRunner from Ogden will depart at 5:37 pm, causing 30 minute delays from Ogden to Layton. The next SB Layton train will depart at 5:32 pm.;https://twitter.com/RideUTA/status/991459825862217732;2018-05-01 23:30:17
Thanks for reassuring me that nothing will change, and that being inconvenienced was my own fault.;https://twitter.com/2chiemz/status/991459102357241862;2018-05-01 23:27:25
We do try to accommodate as many people as possible with the train and bus schedules, unfortunately that isn't always doable with so many riders. We recommend planning trips that have a transfer time of at least 5-7 minutes to ensure your transfer is met.;https://twitter.com/RideUTA/status/991458610243952640;2018-05-01 23:25:27
Courthouse TRAX stop, you know, the one where blue and green transfer to red. JUST NOW, standing in a blue train as red leaves, meaning anyone on the blue train has to wait for an entire cycle of trains to get on red. Algorithms can solve this.;https://twitter.com/2chiemz/status/991457636963909633;2018-05-01 23:21:35
@RideUTA thanks for leaving 40 passengers at the SLC Central station who were just getting off of TRAX. A 2 minute wait and we all would have been onboard. No legitimate reason for not waiting.;https://twitter.com/BrianHighlandUT/status/991457182607536128;2018-05-01 23:19:47
@RideUTA kinda nervy to send ticket checkers twice on a train that's overcrowded because the previous one broke down. Please consider transferring resources from fare enforcement to vehicle maintenance.;https://twitter.com/zwiebelspaetzle/status/991457086868340737;2018-05-01 23:19:24
We're happy to look into this for you. What stop or station is this transfer? With which mode of transportation and at what time?;https://twitter.com/RideUTA/status/991456580045557760;2018-05-01 23:17:23
Hey @RideUTA FIX YOUR GODDAMN TRANSFER SITUATION. #TRAX #TRAINS;https://twitter.com/2chiemz/status/991456019124387842;2018-05-01 23:15:09
UTA’s summer youth pass is now available! Kids and teens ages 6-18 can ride UTA June 1-Aug. 31 for just $75. See how you can win one of two free Rider’s Licenses at https://instagram.com/p/BiQJdGiFyIj/ or purchase a pass at https://www.rideuta.com/Fares-And-Passes/Buy-A-Pass ….pic.twitter.com/6rOlUE0pec;https://twitter.com/RideUTA/status/991455054962946048;2018-05-01 23:11:20
Thank you for your feedback regarding when fares are checked, we'll report this to the appropriate department!;https://twitter.com/RideUTA/status/991453739545440257;2018-05-01 23:06:06
heehee love Pam and Jim! And you're very welcome! Have a wonderful day.;https://twitter.com/RideUTA/status/991453442811064320;2018-05-01 23:04:55
It is! Thank you for the info.pic.twitter.com/4y2fxGr76Q;https://twitter.com/PIO_Joe/status/991452869982212097;2018-05-01 23:02:39
Yeah and the on the very crowded train they decide today is the day to check passes. If the train is full enough people cant even use the restrooms, should reconsider that.;https://twitter.com/Reemule/status/991452147505025024;2018-05-01 22:59:46
The NB that was scheduled to depart North Temple at 4:01 pm was the one that had mechanical issues and was unable to proceed. The next NB is, as you noted, doing well.;https://twitter.com/RideUTA/status/991447015774093313;2018-05-01 22:39:23
FR Update 4:37 pm: the next NB train to Ogden departed North Temple on time.;https://twitter.com/RideUTA/status/991446532879773702;2018-05-01 22:37:28
Mechanical with train or something else? Our NB train is only departing 3 min late from North Temple.;https://twitter.com/PIO_Joe/status/991445924097359872;2018-05-01 22:35:03
Now you start to update?;https://twitter.com/Reemule/status/991443966208786432;2018-05-01 22:27:16
FR Update 4:20 pm: Due to mechanical issues, expect 30 minute delays from North Temple to Ogden.;https://twitter.com/RideUTA/status/991442848338804736;2018-05-01 22:22:49
More like 30-40 mins;https://twitter.com/steven_jeffs/status/991442831385362432;2018-05-01 22:22:45
FR Alert 4:17 pm: Expect delays on NB FrontRunner of 15-20 minutes from SL Central to Ogden due to mechanical issues.;https://twitter.com/RideUTA/status/991441650852429824;2018-05-01 22:18:04
Steve Meyer named interim @RideUTA boss #utpol;https://twitter.com/DNewsPolitics/status/991440118396305408;2018-05-01 22:11:58
Time to roll up another one from the yard?;https://twitter.com/steven_jeffs/status/991439608243142656;2018-05-01 22:09:57
The NB train to North Temple is delayed due to mechanical issues. They are troubleshooting it now.;https://twitter.com/RideUTA/status/991439452613509122;2018-05-01 22:09:20
@RideUTA frontrunner delayed at North Temple?;https://twitter.com/steven_jeffs/status/991438359942774785;2018-05-01 22:04:59
Playing volgue music fuck Donald trump train 1131B red lined at 6400 Fashion Place norh bound and they got off there. Told I was races because I told them music played through headphones and feet not on the seat. Because I’m white im a races. @RideUTA @fox13 @ktvxpic.twitter.com/lCVAtRaYpP;https://twitter.com/Americans__1st/status/991429272714792960;2018-05-01 21:28:53
Also on the @RideUTA agenda today is the name change mandated by #utleg, to Transit District of Utah #utpol;https://twitter.com/DNewsPolitics/status/991426310672023552;2018-05-01 21:17:06
New @RideUTA boss will serve until @GovHerbert appoints 3 new trustees to serve as full-time managers of transit agency #utpol;https://twitter.com/DNewsPolitics/status/991426157177286656;2018-05-01 21:16:30
. @RideUTA holding closed session now to discuss interim director position. Top boss Jerry Benson is leaving because of #utleg governance changes #utpol;https://twitter.com/DNewsPolitics/status/991425857536208896;2018-05-01 21:15:18
@RideUTA what is the plan for bus detour on routes 6 and 11 during n. Campus drive and capecchi drive construction?;https://twitter.com/parsleyprincess/status/991420195875901440;2018-05-01 20:52:49
@RideUTA @USDOTFHWA @FTA_DOT @ProvoOremTRIP @provocity @mayorkaufusi @UDOTRegionthree This #ADA #TitleII #TitleVI X-walk at 100 S University Ave #Provo MUST be restored #RideTDU #RideUTA @NADTCmobility @Disabilitygov @DLCofUT @fox13 @KUTV2News @KSL5TV @KSLcom #mayorkaufusipic.twitter.com/rtwZf8XHS3;https://twitter.com/Mackerelcat/status/991415437148618752;2018-05-01 20:33:54
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVExpress station at @byu_creamery on Ninth and complete it by 8/2018 when the route opens, call 888-743-3882 and ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #Mayorkaufusi x;https://twitter.com/Mackerelcat/status/991414911610667008;2018-05-01 20:31:49
It doesn't matter if there are 13 riders/day or 1300, @RideUTA needs to provide all-day bus service (like b4 2015) to the #Provo #LDS / #Mormon #Temple above the #MTC. Call 888-743-3882 and ask for it to begin Aug 2018 #BYU #UVU @BYU @UVU #rideuta #RideTDU @NADTCmobilitypic.twitter.com/ZYusMGSpEi;https://twitter.com/Mackerelcat/status/991414771646787584;2018-05-01 20:31:15
The latest The StudentWritingCenter Daily! https://paper.li/SLCCSWC?edition_id=40c149a0-4d7d-11e8-8124-0cc47a0d1605 … Thanks to @RideUTA @WritingatPSU #localandcommunityhistorymonth #wwi;https://twitter.com/SLCCSWC/status/991412361935425536;2018-05-01 20:21:41
Are you a route 509 rider? In response to public feedback, we're looking at ways to improve bus access to the intersection at 3200 West and North Frontage Road. See two proposed plans and share your feedback: http://ow.ly/47Nq30jMwoi .;https://twitter.com/RideUTA/status/991411739106398213;2018-05-01 20:19:12
Yes, it is! Both buses that run on the 628 route in opposite directions are on time and currently approaching Layton Hills Mall.;https://twitter.com/RideUTA/status/991373728440348672;2018-05-01 17:48:10
@RideUTA is 628 still running inayton i no longer see it pop up on google maps;https://twitter.com/NickDurst93/status/991371450811465728;2018-05-01 17:39:07
After getting lost, I found the 209 bus and it took me here. And they say Structured Discovery doesn't work. Now to teach and earn my pay. (@TRAX/FrontRunner North Temple - @rideuta in Salt Lake City, UT) https://www.swarmapp.com/c/gJPFfQdDwhV;https://twitter.com/y_sotomayor/status/991369820301119488;2018-05-01 17:32:38
Because the FAREPAY discount on TRAX is not quite as much as it is for local bus, using FAREPAY to board TRAX costs $2.00 and includes any transfers to and from local bus routes. Riding the bus using FAREPAY costs $1.50 without any TRAX transfers.;https://twitter.com/RideUTA/status/991361481601179656;2018-05-01 16:59:30
Thanks for letting us know about this good driver! We love to hear about the above-and-beyond service of our operators, and we'll make sure his supervisor gets this feedback, too.;https://twitter.com/RideUTA/status/991347016826572800;2018-05-01 16:02:01
Shout out to the @RideUTA driver in the 06021 bus on the 470 route. He knows his regulars by their first name, always puts out the ramp without having people ask and goes the extra mile to make people feel welcome.;https://twitter.com/AlexCragun/status/991345353931698176;2018-05-01 15:55:25
Thanks for stopping by! We'll also forward along your suggestion regarding the bike lockers.;https://twitter.com/RideUTA/status/991339868776271872;2018-05-01 15:33:37
Yes, there is one 953 trip in the morning that leaves Midvale Fort Union at 6:43 a.m. and goes up the canyon, and one trip in the afternoon that leaves Alta at 5:05 p.m. Even if you stay within the valley, the fare to ride this route is still the standard ski fare of $4.50.;https://twitter.com/RideUTA/status/991339626228002816;2018-05-01 15:32:39
Friendly people, free breakfast also they were giving away a nice Utah county trail map... I do think the lockers are too far from the train, though...;https://twitter.com/mupi2k/status/991338545020223488;2018-05-01 15:28:21
@RideUTA is the 953 bus running through the summer? If so is it the normal 2.50 fare if I only ride within the valley?;https://twitter.com/Mornixuur_93/status/991337723259637763;2018-05-01 15:25:06
@RideUTA @USDOTFHWA @FTA_DOT @ProvoOremTRIP @provocity @mayorkaufusi @UDOTRegionthree This #ADA #TitleII #TitleVI X-walk at 100 S University Ave #Provo MUST be restored #RideTDU #RideUTA @NADTCmobility @Disabilitygov @DLCofUT @fox13 @KUTV2News @KSL5TV @KSLcom #mayorkaufusipic.twitter.com/OcPHKWS3uR;https://twitter.com/Mackerelcat/status/991333859542233088;2018-05-01 15:09:44
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVExpress station at @byu_creamery on Ninth and complete it by 8/2018 when the route opens, call 888-743-3882 and ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #Mayorkaufusi w;https://twitter.com/Mackerelcat/status/991333225719939079;2018-05-01 15:07:13
It doesn't matter if there are 13 riders/day or 1300, @RideUTA needs to provide all-day bus service (like b4 2015) to the #Provo #LDS / #Mormon #Temple above the #MTC. Call 888-743-3882 and ask for it to begin Aug 2018 #BYU #UVU @BYU @UVU #rideuta #RideTDU @NADTCmobilitypic.twitter.com/B392A0Z9Wh;https://twitter.com/Mackerelcat/status/991333099890884608;2018-05-01 15:06:43
Do you ride route 33, 35, 35M, 39 or 41? If so, @RideUTA wants to hear from you! https://twitter.com/RideUTA/status/991076491868782592 …;https://twitter.com/WasatchCouncil/status/991327034734395392;2018-05-01 14:42:37
It’s Provo Bike to Work Day! Stop by our table at Provo Station until 9 am for UTA gear.pic.twitter.com/rmMugU5Qp8;https://twitter.com/RideUTA/status/991326062771453952;2018-05-01 14:38:45
@RideUTA ah, it showed up. Time on the monitor indicated it wasn't going to show up though which had me worried.;https://twitter.com/spacemanpack/status/991166090070769664;2018-05-01 04:03:05
It's currently on time at SL Central, scheduled to depart NB to North Temple at 9:55 pm.;https://twitter.com/RideUTA/status/991162873735983104;2018-05-01 03:50:18
@RideUTA where's the 10pm northbound frontrunner from North Temple?;https://twitter.com/spacemanpack/status/991161856701054976;2018-05-01 03:46:16
MarKanDalan is the name of the group. Thanks;https://twitter.com/agriffin5/status/991149619693346817;2018-05-01 02:57:38
Thanks when I lived in Boston the MBTA system sold lots of things and at one point opened a store, and website;https://twitter.com/PoliticalUte76/status/991130779374759936;2018-05-01 01:42:46
We'd love to investigate what happened. Can you provide more details so that we may research this? Train (line, time, and direction) or bus (route, time, and direction), what did you ask the employee, what happened...please DM us. Thanks.;https://twitter.com/RideUTA/status/991123075122061313;2018-05-01 01:12:09
Hey @RideUTA thanks to an incompetent employee at Central Pointe and me being an inexperienced rider means I got screwed on directions trying to get to the @RealMonarchs Stadium Opener. All this after a train was taken out of service. Thanks.;https://twitter.com/LoganEleven/status/991121571682009088;2018-05-01 01:06:11
I'd @RideUTA more often if they teamed up with @U92SLC All-Star Mixers! https://u92slc.com/life/why-djs-need-to-be-a-standard-for-public-transportation/ …;https://twitter.com/DJ_Kevy_Kev/status/991091431195332608;2018-04-30 23:06:25
Statewide benefits of walk/bike studied for @RideUTA http://urbandesign4health.com/projects/uta-active-transport-benefit-study … to develop evidence-based tools to support planning decisions, improve health, preserve enviro quality, provide transpo choices. #WABikeSummit #bikes4climate #bikes4health #walking;https://twitter.com/barbchamberlain/status/991088848577818625;2018-04-30 22:56:09
We want your feedback on possible changes to routes 33, 35, 35M, 39 and 41. Visit us at @WVCUT hall from 4 to 6 p.m. on Thursday, May 3, or from 6:30 to 8 p.m. on Wednesday, May 9 at the Magna Library. http://www.rideuta.com/About-UTA/Public-Meetings/Public-Hearing---Proposed-August-2018-service-changes-in-Salt-Lake-County …pic.twitter.com/ayj7H1Vg85;https://twitter.com/RideUTA/status/991076491868782592;2018-04-30 22:07:03
@RideUTA @USDOTFHWA @FTA_DOT @ProvoOremTRIP @provocity @mayorkaufusi @UDOTRegionthree This #ADA #TitleII #TitleVI X-walk at 100 S University Ave #Provo MUST be restored #RideTDU #RideUTA @NADTCmobility @Disabilitygov @DLCofUT @fox13 @KUTV2News @KSL5TV @KSLcom #mayorkaufusipic.twitter.com/i2UKmxsJxl;https://twitter.com/Mackerelcat/status/991074661466234880;2018-04-30 21:59:47
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVExpress station at @byu_creamery on Ninth and complete it by 8/2018 when the route opens, call 888-743-3882 and ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #Mayorkaufusi v;https://twitter.com/Mackerelcat/status/991073917589536768;2018-04-30 21:56:49
It doesn't matter if there are 13 riders/day or 1300, @RideUTA needs to provide all-day bus service (like b4 2015) to the #Provo #LDS / #Mormon #Temple above the #MTC. Call 888-743-3882 and ask for it to begin Aug 2018 #BYU #UVU @BYU @UVU #rideuta #RideTDU @NADTCmobilitypic.twitter.com/9K9nCrvJ5z;https://twitter.com/Mackerelcat/status/991073290973167617;2018-04-30 21:54:20
Thanks for the interest! It's not something I've ever heard discussed, but I'll pass it along to the appropriate department for review!;https://twitter.com/RideUTA/status/991062504863387648;2018-04-30 21:11:28
. @slcmayor says she wants contracts with @RideUTA to ensure $$gets increased bus frequency. She wants buses EVERY 15 minutes in the city. @fox13 #utpol #SLC;https://twitter.com/BenWinslow/status/991015398484004865;2018-04-30 18:04:17
On the overall tax hikes, @slcmayor says the plans she's proposing have public support. On the transit projects, she says they'll be partnering with @RideUTA and private groups to get it done. @fox13 #utpol #SLC;https://twitter.com/BenWinslow/status/991015068291624961;2018-04-30 18:02:59
Who will Salt Lake City make a deal on transit with during the transition from @RideUTA to TDU? Will @GovHerbert's appointees being willing to negotiate for more Sunday service?;https://twitter.com/Bill_Tibbitts/status/991012622660087808;2018-04-30 17:53:16
Thank you for your support!;https://twitter.com/utahfoodbank/status/991007639889854464;2018-04-30 17:33:28
What a fun idea! Looking forward to the next 10 years;https://twitter.com/JenCaress/status/991002734483537921;2018-04-30 17:13:58
Big thanks to everyone who donated to the @utahfoodbank during our #FrontRunner10 food for fare day. One little rider even came dressed up for the event. We appreciate your support and look forward to the next 10 years of FrontRunner service!pic.twitter.com/P5pLIrxQXm;https://twitter.com/RideUTA/status/991002467029667841;2018-04-30 17:12:54
We'll get that checked out as soon as we can. Thanks for the heads up!;https://twitter.com/RideUTA/status/990999552663662592;2018-04-30 17:01:19
@RideUTA @USDOTFHWA @FTA_DOT @ProvoOremTRIP @provocity @mayorkaufusi @UDOTRegionthree This #ADA #TitleII #TitleVI X-walk at 100 S University Ave #Provo MUST be restored #RideTDU #RideUTA @NADTCmobility @Disabilitygov @DLCofUT @fox13 @KUTV2News @KSL5TV @KSLcom #mayorkaufusipic.twitter.com/1bXngynvk0;https://twitter.com/Mackerelcat/status/990984962617761792;2018-04-30 16:03:21
